x1,x2
-0.028632687956215794,-0.04157019692451339
-0.028873614036194487,-0.041632175000066975
-0.028860550321429018,-0.04162511498636527
-0.02885641866979159,-0.0416215506696896
-0.0294097284290596,-0.04047681261258904
-0.02939444798596248,-0.040507407696414026
-0.028892327876348916,-0.04165502460698096
-0.028856158828447092,-0.04160537381624852
-0.028929116005789794,-0.04170922845150741
-0.028942969459901116,-0.04171258419088507
-0.02893439835725787,-0.0416984686362183
-0.028914393265392982,-0.04166235677706441
-0.02888453360432486,-0.04163911610630434
-0.027424051701160808,-0.0402284204829931
-0.029252860780181914,-0.04062308326161925
-0.02888550157864979,-0.04160960131230984
-0.02886276794741915,-0.041586277611307655
-0.028826489739538667,-0.04156667572411071
-0.027037401909177045,-0.04122992827312769
-0.028848981976182814,-0.041640464860601925
-0.027019094177034037,-0.04116086674764657
-0.027039978162150972,-0.041177050483429053
-0.028093640157812856,-0.04126711437548615
-0.02816503614737436,-0.04135564648604106
-0.028837126829701777,-0.041571450120900494
-0.028838651657651742,-0.04157146161740905
-0.028734155416562632,-0.04153834259221991
-0.028726696271194924,-0.041533413042669054
-0.02890493819550401,-0.04167168325452698
-0.028879119855256555,-0.04164720273673884
-0.02888445537896565,-0.04164356338328851
-0.028760867737059343,-0.04156523094990256
-0.028763733051076403,-0.04157334539015718
-0.02875208600074233,-0.04156318726135962
-0.028867226248762663,-0.04161549529580428
-0.02878694242800905,-0.041626115589960856
-0.02904477935074916,-0.04158361951115928
-0.02902484307007985,-0.04156777340976596
-0.02900968884329799,-0.041559845780186476
-0.028948815584450272,-0.04168611233410824
-0.028915683574122688,-0.04167282252029842
-0.028875245732505023,-0.04163010149812561
-0.028880936475758668,-0.04164067903898218
-0.028841306390702114,-0.041561236564742914
-0.028865485840083534,-0.04157225878184949
-0.028863875534076173,-0.04158443954428547
-0.028852076899492124,-0.04158737281030063
-0.028897865338399744,-0.0416521812893004
-0.02888089651122964,-0.04164160357870758
-0.028861634613850717,-0.04161665772526937
-0.028873614036194487,-0.041632175000066975
-0.02889418282277403,-0.04165651071986544
-0.028890225695769694,-0.041649183557840246
-0.02868188084698368,-0.04146631756275147
-0.028858453823994136,-0.041608986185877085
-0.028928211560155032,-0.04168847353001683
-0.028920788747925884,-0.0416818082683614
-0.02888837162225642,-0.04164736471032436
-0.02890662517161106,-0.04164330717224157
-0.02889912254859849,-0.04163840580330426
-0.02887419806122584,-0.04162535995923947
-0.028877874602997896,-0.041632179620225834
-0.02890662517161106,-0.04164330717224157
-0.028862549866013547,-0.041628816593139474
-0.028840828575304726,-0.04157266161692924
-0.028833340928424947,-0.041567795125521736
-0.028876367418487214,-0.04159704492608935
-0.02886946657390582,-0.041642544965259355
-0.02887647552957245,-0.041633895370431766
-0.028881779555475794,-0.04164546351250805
-0.028916893940346095,-0.0414730012706033
-0.028944246641854843,-0.04155645759640927
-0.02894444492039118,-0.041551759239203664
-0.028882186426546736,-0.04163372349312569
-0.0288702512526329,-0.04163195554328983
-0.029036431255124714,-0.04022004804041244
-0.028977887898517317,-0.04030526466970199
-0.02936497946154784,-0.04041318415609834
-0.029345255089685763,-0.04044191094410743
-0.028851152023405727,-0.04162957435982223
-0.028834420276256215,-0.041609183929505675
-0.02888826469034036,-0.04164916136301008
-0.028880940163964777,-0.041640670793112206
-0.028856095344160525,-0.04162788500347105
-0.024912875226698453,-0.040705363541777714
-0.02859327642558279,-0.04152763619232447
-0.028569909300648226,-0.04150103476982988
-0.028904929060707813,-0.0416703224520587
-0.028897512942736216,-0.041663636269752245
-0.028914556645730432,-0.041669884527485455
-0.028837489096345183,-0.04161693487051303
-0.028843071431175277,-0.041612645626167455
-0.02878264385721382,-0.04163871296889924
-0.02878597651423052,-0.041647460245897
-0.028794282843008414,-0.04163379044582692
-0.02886770227059782,-0.0416581201745799
-0.02889037816909277,-0.041647175093606804
-0.028857503767791393,-0.041662343348500136
-0.02887511096710992,-0.04166481243400948
-0.028904735704942498,-0.04168352508566435
-0.028900851575675377,-0.041678621546077974
-0.028886109606182046,-0.04166339880992208
-0.028889389078623907,-0.04164944691864043
-0.028871316053865892,-0.041627724451884215
-0.028873614036194487,-0.041632175000066975
-0.027030626751498386,-0.04123157034157082
-0.027054444026059308,-0.04123448893567261
-0.028894753345680806,-0.04165679310144485
-0.028873614036194487,-0.041632175000066975
-0.026157163183647154,-0.0407832776751552
-0.02894191052565093,-0.04164074250068313
-0.028955484657350927,-0.041645374683711704
-0.028940192159139635,-0.04164109467070586
-0.028913771802827476,-0.041626746201484176
-0.028911770907201588,-0.04163070118487829
-0.02890546201697777,-0.04164433238910479
-0.025171999108168974,-0.04062782843553743
-0.025225934939440118,-0.040638751015351256
-0.02889530137764841,-0.04166262708019985
-0.02887372445044682,-0.04163800528377417
-0.028888350733997783,-0.041647387753253814
-0.028873614036194487,-0.041632175000066975
-0.028891457977609548,-0.04165960114589407
-0.0288857504017173,-0.041652424779097995
-0.028887076811207352,-0.041660768153704675
-0.028871562573848663,-0.04141502167588837
-0.028948361965735726,-0.04152616390734582
-0.02883119832432684,-0.04159989543423211
-0.028866660600322617,-0.041623882844148044
-0.028905461433844173,-0.041637835640276476
-0.0288870561909716,-0.04161922213503926
-0.028863628395034258,-0.0416401652562578
-0.028875245911680898,-0.04164863609801397
-0.028847749234953923,-0.0416186588935413
-0.02725680674824571,-0.04060397510525845
-0.028880496907340698,-0.04164156319512687
-0.029365975405049045,-0.04052035083873485
-0.02935846448471546,-0.04051372536752528
-0.02888854786273114,-0.041647284982965285
-0.027040557163514944,-0.04119001358244084
-0.028888168828132887,-0.041651473067866505
-0.028887868307342166,-0.04164824747106389
-0.0252443624885056,-0.04076661202533434
-0.02889822309221437,-0.04165902317395284
-0.027033279750415057,-0.04120754284366645
-0.027036086807251385,-0.041201766680021505
-0.027031243785418303,-0.04119284533782699
-0.029009030280867043,-0.04150499091651486
-0.028990067735625374,-0.04160841633386491
-0.02896795042440371,-0.041593872630703625
-0.028933204784144066,-0.04162130217585351
-0.02890588343484764,-0.04160240204489978
-0.028873614036194487,-0.041632175000066975
-0.028881323603115367,-0.04163526726614276
-0.028876566820057816,-0.04166905635753708
-0.02886554083336346,-0.041657210345000396
-0.02887521820366161,-0.04163318587945634
-0.028567908911419224,-0.041562651000805355
-0.028594770902303817,-0.0415936139201194
-0.028380624216637007,-0.04146718571508786
-0.028593661942229162,-0.04159439902591972
-0.02857154731772275,-0.04156613182582872
-0.02851804657701192,-0.04143646787254796
-0.028871192932672537,-0.04162767179916649
-0.02886148020904298,-0.041620060000893355
-0.028937855031295562,-0.04169270970428031
-0.028936643669961477,-0.04169362595719902
-0.028864176458359567,-0.04161694853653504
-0.028862705812435562,-0.041615021255545975
-0.02887029221527139,-0.04163008309029922
-0.02853183904472791,-0.04145322659747363
-0.02888498540038852,-0.04164443052409214
-0.028893632856984076,-0.041529392879999974
-0.02892282465006105,-0.04167976308402059
-0.028899795562563006,-0.041660573038698905
-0.028925409798279227,-0.04168176940133949
-0.028895874720573825,-0.04165226032332874
-0.028852171436329777,-0.04161722866112811
-0.028884715165129762,-0.04164138434138873
-0.02887011158687723,-0.04162346229279106
-0.029171353308505617,-0.04033346299589931
-0.02917899058348785,-0.040346550236860235
-0.029357143714266204,-0.04048484838146879
-0.029341249532014432,-0.04046828274144964
-0.028884604903541906,-0.041644932183080775
-0.028899210258201413,-0.04166285448357689
-0.029322641906169906,-0.04039421372709506
-0.029314042211418007,-0.040392665556169396
-0.029313228000613777,-0.04037612828302762
-0.028900515562437775,-0.04165384634911548
-0.027004633969104186,-0.041213148201363584
-0.028843646146639746,-0.0416275699997761
-0.028852178121386622,-0.041613496426044894
-0.029272235010554565,-0.04039904193591101
-0.028773846542775147,-0.04155087880851528
-0.028783249386788178,-0.04154751417297351
-0.028509132686554455,-0.0404945067979171
-0.028972995836630062,-0.041399662647781305
-0.02896077823026879,-0.04138864279415088
-0.028939945550482096,-0.041653967214002836
-0.02893234398079371,-0.041650946167741364
-0.02894992590619905,-0.041682900194334745
-0.028916394954889305,-0.04165554730909106
-0.02890348826399454,-0.0416553141141261
-0.028815553378579963,-0.041551610737962166
-0.02888816183269238,-0.041651198225717695
-0.02887344553179008,-0.04163598449267945
0.028591617429825838,-0.026026500925356175
0.028545978671301583,-0.02600477373488888
0.028484892170036268,-0.025997423728058053
0.028405765570866295,-0.025969755815455745
0.02569654640030589,-0.026808319056832827
0.022056098985538355,-0.027791408958014022
0.018360381512824597,-0.02876141847097129
0.014706306102858217,-0.02968093480217387
0.01103233290929528,-0.030625087305784858
0.007338585761517242,-0.031549814774147415
0.003893559077493563,-0.03321120799991775
0.00024019712425650538,-0.03405592071333874
-0.003380692891136058,-0.03515766645344419
-0.0070345534948448194,-0.036050077602062726
-0.010728550123433872,-0.03690707597904932
-0.014386700778310543,-0.03773922712933141
-0.017864669437700802,-0.03920874738457617
-0.021545070636585083,-0.04003102003512293
-0.025227690386234524,-0.040840793502770166
0.028596763378118145,-0.026028654137487506
0.026972510236274793,-0.025066101495543277
0.026798258250420596,-0.0251145269258909
0.026661067017042146,-0.0251941179970034
0.026539456052590785,-0.02524602486957412
0.026329584583512547,-0.0266445538927467
0.029852632029852437,-0.025273808475882457
0.029815861015598615,-0.025322203327222556
0.02974667744146864,-0.02531359756393129
0.029097345193963054,-0.025625227072179332
-0.04389874803097049,0.00195461501791713
-0.045731208973968006,0.0014701111016421904
-0.04569164545287304,0.0014012161696794806
-0.044822498941014415,-0.0008902725774033709
-0.0439124304108219,-0.003189434980937469
-0.043005620293486216,-0.005523323854995863
-0.042086570618951366,-0.007866992182643952
-0.041127352607731996,-0.010204043848691207
-0.04018746518548326,-0.012579841231677045
-0.03928859324304082,-0.014982259067891015
-0.03839203562756925,-0.01743508710391938
-0.03744980599546141,-0.01985162794114439
-0.03646696591949268,-0.02225429236200107
-0.03586798920276799,-0.02478434799723597
-0.03486931141565824,-0.027193016813311495
-0.03386533105945503,-0.029598998968704326
-0.032955779462137146,-0.032089199506226504
-0.03195698174932034,-0.03448271045751528
-0.030924460623527737,-0.03687627694965443
-0.029884202765630752,-0.039261395750640755
-0.04395593684539505,0.002009757161597205
0.026545350395099174,-0.025252591093900212
0.031404064212338496,-0.023980267028302766
0.03138985997951756,-0.023988611518790198
0.031243228733570272,-0.024185911939646643
0.031108849379813945,-0.024356197091113342
0.030781307909255665,-0.024634073547019568
0.030439589435720966,-0.0249280194054078
0.03336918590195888,-0.021780207313574666
0.033268017269046185,-0.021854276038752916
0.03315963820883007,-0.021930148233674736
0.03345119127029003,-0.023308906247923183
0.03315971852034259,-0.023511050543354232
0.032778560400733445,-0.023728236630495326
0.03162641973169953,-0.02490576563208728
0.030236924917879108,-0.025438649113252422
0.02666475839845082,-0.02631931656101795
0.026590994525311093,-0.02635734596511832
0.026552885029139998,-0.026389076759913085
0.026530522284295997,-0.026422980068861044
0.02648895746492841,-0.026469360515585558
0.02643829123610936,-0.026522015322421703
0.026374636956637703,-0.026585902494636233
0.02629321324982094,-0.026644466981551315
0.026201609960586042,-0.02669575763329255
0.02603998911304707,-0.026744818631248803
0.025866239778852853,-0.02679163134503243
0.026581205985824474,-0.026360517017525967
0.03242003789913819,-0.022482967847453173
0.03291665184505031,-0.02368338676392378
0.03343241452649426,-0.023484619061844892
0.0334172139918651,-0.02348008053432035
0.033361951705716694,-0.023469640088376837
0.03327238950091868,-0.023516431517461307
0.03305935177532653,-0.023643644828293228
0.026728541240661825,-0.02519016501246899
0.026728763579450154,-0.025251035732657016
0.026717324814099774,-0.025246950713759195
0.026697243969483517,-0.025232384150936045
0.030722741634155483,-0.02475394300458401
0.030716225128617915,-0.024754988970504994
0.03068384980734625,-0.024783952112877268
0.030667705186847548,-0.024777325795454563
-0.045103945850299275,0.005626223876493957
-0.04507961927218477,0.0056129290123291846
-0.04515994348729426,0.005465814980712245
-0.04510139739796681,0.0053262095068049515
-0.046425546606615894,0.0033928341413650112
0.026632124071779943,-0.026219347356310832
0.025922549481540224,-0.02517775114351381
0.025913870606796646,-0.02518535086751186
0.025911689668469236,-0.025250679964990762
0.02630523523123982,-0.026542928681320407
0.026283847552283312,-0.0265511765278512
0.033372541859909614,-0.021779982865925043
0.033282429486799464,-0.02351610655060625
-0.04676763627051941,0.004499759050078257
-0.04668235803624479,0.004252952075565144
-0.04660545395214425,0.003985698402936998
-0.04649855490601563,0.0037173729495856606
-0.04672236045835113,0.004380759110828609
0.02697489729980238,-0.02596509100344393
0.02696076490189656,-0.02598076603937306
0.026976034827505466,-0.02606311313855751
0.026968766960217237,-0.026057422708939015
0.028790166620928447,-0.02564951547659546
0.02877398829557965,-0.025642731808907464
0.03056297214635686,-0.025260799100964588
0.03050885458888793,-0.025430019939940235
0.030376319263178627,-0.02543827848063387
0.03340046713463414,-0.02306991749264845
0.033399358039931444,-0.023088094459961423
0.033374525699770154,-0.023093900575424382
0.033294201484660675,-0.02324101460704122
0.03303072231422635,-0.023375983387067884
-0.04604485856601567,0.002249682424058487
-0.04604627221845118,0.00220645141961601
-0.04602074054832154,0.002139212501605954
-0.0459807303007062,0.0020540081674944983
-0.04593004156539032,0.001926915969398713
-0.04586326025955719,0.0017769202880917217
-0.04579035861153716,0.0015922742184240537
-0.04381234356098925,0.009583582832196047
-0.04380544271640779,0.009538082793026054
-0.0437773859635363,0.009473343529279279
-0.04361513833309872,0.00902589876033076
-0.04344643828760721,0.0085390406047377
-0.04485674172122545,0.006872320806083283
0.02697588501412446,-0.025112319848881032
0.026961525119225376,-0.025125529371037948
0.02694872612276959,-0.025133260738299665
0.02692666841476442,-0.02514677299797541
0.026862942483344147,-0.025166636947482036
0.026760199781052617,-0.025210829169320607
0.026977652914438374,-0.02511133988755844
0.030664649029075,-0.025352632502070382
0.030658249388136213,-0.02535567063131056
0.030675045642104805,-0.025331172775879925
0.03065557815139902,-0.02533475873073048
0.030553061649236827,-0.02538505590117133
0.03047085889824879,-0.025400345813091182
0.030361890180316757,-0.025428626119312223
0.025388522467823152,-0.02553105301406816
0.02536102972894729,-0.025532645899527216
0.025375502906531056,-0.025646731737190256
0.025327139113448697,-0.025635327396387318
0.025232445676536694,-0.025649617145819054
0.02548855999611468,-0.025437867164443122
0.03060802523284634,-0.025141206042107973
0.03062796151351571,-0.025125359940714673
0.030615266643514324,-0.025133279198884466
0.030581264769166436,-0.02515169542831952
0.03055552875545402,-0.025160177659217166
0.030025589605659517,-0.022225812623665825
0.02996190446562053,-0.022306683075678235
0.03173530328027226,-0.021877787736793504
0.03166556508867048,-0.021926156536504142
0.0315470103354357,-0.022090128183551553
0.03147980281424271,-0.022169715796300622
0.033243005681634,-0.021819242677877472
0.029967899705490783,-0.022297789391100446
0.027038611130113546,-0.025042677498918982
0.027027349095942833,-0.025051741855942666
0.027034788691561475,-0.025041528799508984
0.0270148440029664,-0.025045564469594543
0.027119110185415088,-0.024997942495431805
0.027073763599300697,-0.025016011628891287
0.03348679568982812,-0.023305459493216014
0.03346575665493815,-0.023310710823074163
0.033605957932103345,-0.02305148033322721
0.03359252672303461,-0.023059978488627942
0.03356606013754925,-0.023064026674402924
0.0334976368653374,-0.023110719356007173
0.031771111207155776,-0.023447557303113268
0.0317586663348988,-0.023472736587019323
0.03171453872893282,-0.023537070556569478
0.03167165785249345,-0.023607473881222377
0.031627487819298625,-0.02368172966418628
0.03152848363660249,-0.023802937447965203
0.031777289702830946,-0.02343404215083821
0.030756153435311514,-0.02472792053293563
0.03076774852880104,-0.02472631889376474
0.03077105049940266,-0.024732881619239578
0.02539384498576556,-0.025531485015402967
0.029050858886601645,-0.025417964791447117
0.02906332826996765,-0.025477291429299512
0.02905529505435471,-0.025486240330599038
0.029041280038268367,-0.02549903644584255
0.030872084583462887,-0.025049070726829298
0.03083662230746694,-0.025073058136745437
0.030763008834921227,-0.0251327802790224
0.030647555630556513,-0.025234474145985668
0.030513912365459337,-0.02532740238407142
0.030372737751754357,-0.02538703279334975
-0.042319696966333906,0.011392097481520973
-0.042346910785682375,0.011367099624881912
-0.04231820895066402,0.011294147422135596
-0.04227009750110147,0.011137346455689277
-0.04218451301748597,0.01078420669040959
-0.04205841293391209,0.010380446821289066
-0.041926794454980876,0.009962163953407016
-0.043625445281298865,0.009079706301462799
0.031271386087331876,-0.024286741295915376
0.03126490131985361,-0.02429124135426093
0.03126305532805415,-0.024288320436471875
0.03120511321498739,-0.024280923033977348
-0.04384774956130486,0.009687990350135761
-0.04383547718753937,0.009651606783726691
-0.043811024512057824,0.009580694824480483
-0.043935422439052525,0.009952169206575876
-0.043863222273998824,0.009724383532985444
-0.04387541070624607,0.009758917402513407
0.030778860965585114,-0.025205938526447997
0.0307185363848605,-0.0252234984375232
0.030678645408537812,-0.025247818461808316
0.030659129403504827,-0.025251362668852945
0.027151987152223583,-0.02464713463643013
0.027186270213115864,-0.024775444084085958
0.027154943140970757,-0.024783249043948893
0.02713317550793036,-0.024785870809017375
0.02697249876608808,-0.02494829248647388
0.02682318855847549,-0.025086618127323646
0.02716115246785781,-0.0246438256497896
-0.04235564371575437,0.011396726961611743
0.033781724705779975,-0.023232956924160466
0.03374482109911243,-0.023258834187859657
0.03369062679899648,-0.023311482364529665
0.03360619803738781,-0.023363590836809674
0.033561296823411677,-0.023382819954625413
0.0335257472376986,-0.023401066817353
0.03341885736267968,-0.02344682585406009
0.03310120580303951,-0.02358945488905806
0.03375173471540658,-0.02288776811751149
0.033666567574609736,-0.022989092599373803
0.03362332998630697,-0.02301645800824438
0.03353896337994225,-0.023078943347661633
0.026834823295563682,-0.024939507425521288
0.026848643507368184,-0.02497264430524154
0.02690951676621585,-0.025098910859163416
0.026892372132605518,-0.025095223890614908
0.031827739642790225,-0.023335305796087544
0.03182137581265072,-0.023345342322629505
0.03191348184919666,-0.02329386121215742
0.03190141854489843,-0.0233107235369405
0.0337007991475551,-0.022918763077760973
0.033679223502996604,-0.022941897386572117
0.033630610431268214,-0.023002281489593594
0.030309994156309486,-0.02548346261966041
0.03028958711985621,-0.025485435680582275
0.030276357499700177,-0.02547899082027322
0.03026372718846125,-0.025458916000133874
-0.044627571946323025,0.004155363769080193
0.03381258598175051,-0.022838587458073465
0.03379208654889907,-0.022857389023187638
0.032898973198747745,-0.02056927585077098
0.0328895550197504,-0.02058227257225605
0.021823210478662168,-0.026617685631489685
0.021819007543669236,-0.0266226656851067
0.021796936514374848,-0.026636505092873825
0.021805890796188367,-0.026617576063702433
0.021788555999366417,-0.02662644157382824
0.021694569508653477,-0.02663061293287672
0.022167875096939516,-0.027825227638579232
0.02213657876845751,-0.027821578242745067
0.022100404275147645,-0.02781011077192185
0.030768891437410996,-0.02525930802213644
0.030749554980609117,-0.02527516538671133
0.030702943761922896,-0.025305936127963648
0.03077523135327246,-0.025254471406629418
0.03079580311688666,-0.02526504290374687
0.028867334367614593,-0.02524401819192892
0.02878865209928633,-0.025273518191011198
0.0287767063859014,-0.025279324706539954
0.02875866694151721,-0.02528527877232848
0.02875714869442699,-0.02537125264390365
0.03054746676617311,-0.024906356226534254
0.030702530370026983,-0.025320498504502856
0.030689398731191208,-0.02532777611934244
0.031505220156083605,-0.023950877479356945
0.0314980799728849,-0.023952640961420805
0.03144543704043344,-0.02400019024226441
0.03133232892629437,-0.024129366162423387
0.031230725290821007,-0.024231640183661758
-0.0436484293530745,0.009183906663417294
-0.04363994398495332,0.009150313751269444
0.0336790698358153,-0.022978636196660383
0.033673256350676466,-0.022985812805956695
0.030762261251924872,-0.02474783996885448
0.030665920236331357,-0.024779717428311532
0.03065889468496313,-0.024825695110087396
0.030642218598218977,-0.024831998202146103
0.030607380798086104,-0.02484960111182595
0.03082240464977934,-0.024691388135088893
0.02708455117256645,-0.024923558904957066
0.02706527266321447,-0.02494152196125954
0.027069216930105704,-0.024939294295146814
0.027026883163414134,-0.02495983132109558
0.02698623335578497,-0.025040474753989912
0.026946650742076063,-0.025076868887907774
0.026931062338223746,-0.02507663605998874
0.026899915767272922,-0.025079522018105694
0.03363260819355664,-0.02333995123498198
0.033620171926504926,-0.023350699210044193
0.033606068791201024,-0.023359899896813616
0.03355766998310236,-0.023390663652849985
0.03067561584507322,-0.025204087275530834
0.030669300019478343,-0.025208958730438324
0.030667555585997194,-0.025204058468668623
0.030656290330861913,-0.025212795714008442
0.030614883848462816,-0.02525127965575688
0.030588844154222986,-0.024879235815912674
0.030553944803133736,-0.02488560863733339
0.023608319607809066,-0.026061586948443106
0.02542657731612584,-0.02559347103681899
0.025420342111614615,-0.025593963053334452
0.02586967030553347,-0.02681191454410098
0.025838715251403622,-0.02681931215722447
0.02581230696631386,-0.02681646277987816
0.02576002014471275,-0.026815104938818436
0.025735408794179043,-0.026837757875375283
0.029315867349574608,-0.023082866874592278
0.03112092409746351,-0.022685742703066645
0.031083902224617918,-0.02271031034668315
0.03347969641186461,-0.023430145410035023
0.03345816235905375,-0.023433938071590162
0.033486845434143736,-0.02342826331220528
0.03348322925697009,-0.023433433699015998
0.030907153651428345,-0.02462496114472752
0.03082667647874284,-0.024662906942898678
0.030818181316387583,-0.024675773181051686
0.03078491741084831,-0.024706568187742518
0.03075288536540033,-0.02473926268929638
0.030697257994036227,-0.024794271395332683
0.030663046672401866,-0.024823983282156185
0.030622098043195357,-0.024854322208363686
-0.04511591235124201,0.00570958906770797
-0.045103503180092056,0.005677756328689453
0.032405414422031854,-0.02250751284745558
0.032405706400889446,-0.02249838228316217
0.032391647453683954,-0.022497112595882943
0.03281669394448263,-0.023728684694371952
0.02881499904653104,-0.025260939266494545
0.028809074160561148,-0.025264770113627488
